"","x"
"4723","@AmericaNewsroom I’ve been charged w/1st &amp; 2nd degree murder, assault, rape, grand theft. Ooops, no actual evidence… https://t.co/F9bI8P7ykn"
"4724","@RaidersReporter Yeah, cause that would be called rape"
"4725","JEFFERSON CITY, Mo. (AP) - A proposal to change how Missouri colleges and universities handle allegations of sexual… https://t.co/rfSd5Jv5uU"
"4726","2019 @BonnieHammer @Smithhil @pigrob @noahoppenheim @MattBond @Msnbc permits hosts/guests 2 show breasts. Dangerous… https://t.co/YboCO8WOuB"
"4727","@SwipeWright @cal_promo @ZubyMusic I'm so confused about everything. While I don't think there's any systemic sexis… https://t.co/GwLKt3XFy9"
"4728","@TheShyBoys @myramossman @robreiner @CKJactor Maybe it was just a case of ""careless"" behavior with no intent to bre… https://t.co/GafcL4lTkH"
"4729","UK: When #rape cases don't make it to trial. 

Prosecutors in England and Wales have been urged to take a more risk… https://t.co/PtrSioOmFI"
"4730","@E_conRS @DustinWheelerLW @HumansAreApes No twisting here. I know why rape is wrong. I'm merely exploring the found… https://t.co/S8WOvBFQxl"
"4731","@MarcyTanter Ok...well there's graphic: rape, forced incest, severe physical traumas, etc. All of which she experie… https://t.co/K4qPIbUPRW"
"4732","@GHNeale All societies set notional markers for what is 'tolerant' and they differ
In order to be 'tolerant' the ma… https://t.co/0554P29rbV"
"4733","@MeathRight2Life In order to rape a woman you have to.. Do you want me to continue?"
"4734","@Ancestry Oh great! Get us all to shout out make believe privileged heritage and watch as the #sjw thugs rape my wi… https://t.co/CbF2NjtiwT"
"4735","In honor of CBF’s courage to come forward, I did too. Check our raw discussion about rape/sexual assault with the a… https://t.co/Co6M4m2ArI"
"4736","@smalltownandrew The actual rape occurred when She was used and abused by the liberals. Once that plot didn’t work… https://t.co/u71yYj4NTE"
"4737","@bader_diedrich @SRiggsWDRB Uh not the right color, not carrying a badge (this guy probably saved many women/girls… https://t.co/yYLsfDNqLu"
"4738","For the most part, the courts are ruling against the colleges for one reason: the lack of cross-examination.
“One c… https://t.co/G0NZay5e91"
"4739","They are subjected to Rape &amp; stoned to death by their own jihadist brothers the same ones that torched Notre Dame &amp;… https://t.co/FdUVcYMlbV"
"4740","@AndromedaSmiles @goaskkelly @realDonaldTrump @TigerWoods @TheMasters Priests that rape children, Pastors that beco… https://t.co/lafMkEtFHF"
"4741","@DrJudeBug @evileskimo @BBCNews I think if he's pointing out aspects of a religion causing mass grooming gangs/rape… https://t.co/YhvuLkIoPL"
"4742","@RichLowry The press now thinks Clayton Williams had a valid point about rape and the weather in Texas."
"4743","@WatchnDaWorld @dhrxsol1234 @SenSchumer @SpeakerPelosi @SenGillibrand @RepPaulTonko @senatemajldr 2.… https://t.co/SlUolT2ZMi"
"4744","@JimmyFNmac Yes....is the short answer.....the rich and white get to rape and pillage  while the poor and  colored… https://t.co/InUORivgrs"
"4745","(both dad and i were reclined and less visible to other cars), and they decided they were going to rob, rape and/or… https://t.co/noTS75idjz"
"4746","On April 23, UMBPD Officers are presenting a FREE R.A.D. (Rape Aggression Defense) Self Defense Education and Safet… https://t.co/ir9riaIXhP"
"4747","The inmate, who is serving a sentence for rape and robbery in 2011, turned to them and said, ""Officer to officer, I… https://t.co/QDUQwW5CUH"
"4748","Accessory to child rape says what? https://t.co/wa0Usf7Zs1"
"4749","so SR is the manager of the molka MULTIPLE group chats? And yet he's not involved in the rape chat that involved 5… https://t.co/WzISS3glrW"
"4750","Kavanaugh reacts to false accusation he ran a rape train: ""He lacks the temperament to be a judge.""

Trump reacts t… https://t.co/ec7DJ4bChh"
"4751","Carl Benjamin. According to UKIP leader Gerard Batten, his rape comment (no apology) was 'satire'.
Carl has also ca… https://t.co/LNJttx21Iu"
"4752","@LSUHeatFins_Fan @OzGoofyPrincess @Cjw450Cathy @Jenny_Block @bschapiroMD No he should have found someone that wants… https://t.co/mRjSzYyEMU"
"4753","It doesn't quite land right when the Racist Separate Families Accused Of Rape Administration does a cool meme. Can't figure out why."
"4754","Your oppa so washed up he ran a Gangnam club that doubled as a date rape station.

Wait, that's not funny."
"4755","School groundskeeper abducts, murders teen rape victim set to testify against him https://t.co/OfsWiQ4zv9"
"4756","But people don’t think a man like Bill Cosby with his wealth and access to women could drug and rape over 60 women . https://t.co/Di9m52VnMz"
"4757","In Chinese, the word for 'victim' is 受害人 which translates to ""the person who received harm"". via /r/rape… https://t.co/cLvoIDx3Kc"
"4758","know Tommaso Buscetta was raping her. On the other hand, Tommaso Buscetta wants to have sex to make it back divine,… https://t.co/URRwn3bkUy"
"4759","@jihadwatchRS so if democrat socialists believe that islamic believers are lunatics,  why give them such preference… https://t.co/4kaAW011nm"
"4760","@LeadHolders @JGunlock @benshapiro @ccpecknold @PublicDiscourse I believe sexualizing children is wrong. And tellin… https://t.co/myuQWvRklG"
"4761","@ananavarro @Patriots We could do without the rape porn. This has been discussed. The survivor movement does not en… https://t.co/5JyFkSURUp"
"4762","Another Kavanaugh accuser admits to fabricating rape story - Washington Times https://t.co/qb63CF0o68"
"4763","Stop using kink as a defence for rape: https://t.co/QIVFoV3jPH
'It seems impossible to imagine, but his defence was… https://t.co/kAK65S4iUC"
"4764","@radcrochetqueer @OzAz @Jenny_Block @Epigrammist Exactly! If a baby is unwanted then maybe all men involved should… https://t.co/gHSLPxRnzz"
"4765","Human Rights Watch accuses Bangladesh government of 'failing' rape victims after teen is burned to death https://t.co/RS6kzJM6SN"
"4766","https://t.co/EorR7Vr1YI it's called rape! #metoo"
"4767","WATCH: Oklahoma State Rep says rape and incest are the 'will of God' in abortion bill hearing https://t.co/JsE2Vh6uOV"
"4768","Fight sexual violence on RAINN Day, an annual campaign created for college students by The Rape, Abuse &amp; Incest Nat… https://t.co/lhiIY0TGdo"
"4769","Ugliness! https://t.co/8PPuUXHmm1"
"4770","@Liofc_ Me when femenazis get me fired for tweeting ""All women are second class citizens and rape isn't a crime sin… https://t.co/jPgoVCRzCm"
"4771","@GeneforTexas Sorry, but while his actions may have been careless, it isn’t his fault that a crime was perpetrated… https://t.co/SyejtzR6ux"
"4772",".@chouchoudrc says she used her microphone as a weapon to raise awareness and combat the use of rape as a weapon of… https://t.co/4nGnnzG8Mo"
"4773","@weepyaquarius Ok yeah because I remember like the first or second episode they had a guy magically tie-up and undr… https://t.co/UrcjhLGmAg"
"4774","Falsely Accused Male Students Win Cases after Obama-Era Campus Rape Hoaxes - Liberty Headlines https://t.co/jdkQtqLnW2"
"4775","Join us in the Annie Day Shepard Bowl next Wednesday for Denim Day - wear jeans to advocate for sexual assault surv… https://t.co/6PwtnmPzXS"
"4776","‘The microphone was a weapon. We began to become the megaphone on the issues the women faced.’ 

A true… https://t.co/Yp5IJ8xf6L"
"4777","@KateEMcCann This is just awful, I can’t believe he wouldn’t rape her! What an evil person @backworldsman1 is!

He… https://t.co/znU9WDMbqt"
"4778","Defense went through video of the incident specifically to point out Angela Thresher, victim, smoking during the in… https://t.co/mBSSY2MIUa"
"4779","@NiceMangos @TotalyKy1e I mean, you and I both know Sam isn’t saying the far right are “right” as in “completely ri… https://t.co/Iepu1zqwHz"
"4780","@stonecold2050 @FoxNews apparently the book the inbred users that watch fox believe God is Gung Ho for pussy grabbi… https://t.co/OuhmX7JUER"
"4781","The whores who were taught to scream ""Rape!"" while beating up and robbing their johns are louder and more strident… https://t.co/R9gZJp0lLd"
"4782","“I’ll rape your daughter and make her have my child” - Kodak Black https://t.co/tPJWpqQhWq"
"4783","Who knew that, so long as you don't have ""corruptive intent,"" committing crimes is no longer criminal? Good to know… https://t.co/ZBeF8VoY30"
"4784",".@ChouchouDRC says rape was ""the silent war,"" so she immediately turned her microphone on the women to end the sile… https://t.co/ZxT0FnQuVQ"
"4785","Our microphone is a weapon to fight back and tell the stories people have tried to silence - @ChouchouDRC speaks ab… https://t.co/jTTZQSflgo"
"4786","@Lor_blueeyes @atensnut 3)
You disagree with his politics. 
That's fucked up that you'd be willing to go along with… https://t.co/3fPP7kWRss"
"4787","Barr's defense of Trump feels too much like the ""but her skirt was short"" defense of rape. It was OK for him to obs… https://t.co/63sDSEHFsy"
"4788","THREAD: This is important! Over the last few years, I’ve heard of stories of sexual assault, rape, outward racism,… https://t.co/D0D4psWq3A"
"4789","@RealJamesWoods She did bring a lot of attention to the problem of women falsely accusing men of rape."
"4790",".@ChouchouDRC started reporting on rape being used as a weapon of war in the Congo back in 1998; she taught herself… https://t.co/j4M1GpMn9V"
"4791","ANZAFRIKA's @ChouchouDRC says when she started to write about rape in Congo, ""there was no word for rape,"" and, ""we… https://t.co/jPSWehIsyD"
"4792","@MEEPPSison @FluffyDoom Rape, sexual assault"
"4793","@PrisonPlanet House of child rape. Open season."
"4794","Rock Calendar 4-18-11: The woman who falsely accused 3 Duke lacrosse players of rape is charged, and later convicte… https://t.co/N5AUWhxUOn"
"4795","@rjput01 @elizacollins1 @USATODAY Should liars, those who commit adultery, rape, alcoholics, addicts and beat on wo… https://t.co/9upfO9eeO5"
"4796","@YahooNews There is just so much to say about this headline. 

None of it is good. 

And people wonder why rape vic… https://t.co/B21qt6zLnm"
"4797","In 2018, Dr. Christine Blasey Ford was called before the Senate hearings on Brett Kavanaugh’s nomination to the hig… https://t.co/LahXXkiqxI"
"4798","@abbyymmiles It is part of you, but you've been able to talk about which from what I've been told is a good thing.… https://t.co/LfawORsGRd"
"4799","John Gotti Jr., had kids with Eve who is Sara who is Marguerite &amp; he took her check &amp; gave it to Frank who had rape… https://t.co/Ksog8prHUs"
"4800","Mills signs warrant to send Auburn man to Alaska to face murder and rape charges https://t.co/A3gPUyHyXL"
"4801","Rape, Genocide and a Cover-up: How Britain Tortured and Killed 300,000 Kenyans | The African Exponent https://t.co/VwVAJe1vYE"
"4802","@Catholic76 @Dave74395948 So if you didn’t believe in your god, you wouldn’t be able to recognise that rape and murder is bad?"
"4803","@jenkins_bradley @DavidWohl @realDonaldTrump Sadly it’s not a robot, just the dad of the idiot who tried to fabrica… https://t.co/mJ7v1AmXGm"
"4804","@stewyyy7 @Endicock Which you seem to think anyone who has been accused of rape and isn’t charged means they didn’t… https://t.co/bVACDvx1Je"
"4805","@shoegal0517 @MISHIGA95 @lisarinna I am sorry I must have misunderstood you but have you been a true victim?  You r… https://t.co/rwuIb8v7tx"
"4806","@MutebBinJalawi What is this girl doing. This is all man made crap. Muslims can not begin to wear that honor today… https://t.co/UNVBSSc04K"
"4807","@GorillaCrypto @philosophyofmet Hmm no they aren’t Google Europeans stoning rape victims to death see how many hits… https://t.co/eTTeSmDBJB"
"4808","@KWintie @KateEMcCann @CountDankulaTV @Sargon_ot_Akkad 'I wouldn't even rape you"" - I wouldn't sexually assault you… https://t.co/atvOgVSsAx"
"4809","@Lor_blueeyes @atensnut 1)
You're being weaselly by using the ""stone people said""
2)
A) she didn't abuse him of hav… https://t.co/NL9Ag5cybM"
"4810","@Sena_Hornsby @Endicock Oh im aware of consent and rape, butttt I’m also aware of false accusations ;)"
"4811","@RJRosenstein You might as well bend over and let Jeffrey Epstine rape you too! Trump just turned you into a trick!"
"4812","@stewyyy7 @Endicock Oh damn I think we struck a nerve 😂 I’ve got all day homie. If your parents can’t teach you abo… https://t.co/tNf7YmVVDe"
"4813","@16po @TalbertSwan @krassenstein @EdKrassen @realDonaldTrump dont generalize over half the population because some… https://t.co/cA3IWsLZsu"
"4814","Kodak got caught with a gun and got locked up? And he already on trial for rape charge? Probation too?"
"4815","@rkylesmith @MykeLeeRoth19 @DouglasLukasik In fact, with things like abortions, toxic masculinity, rape culture, tr… https://t.co/Iv4gdB5kqk"
"4816","Pittsfield man found guilty of rape, aggravated child abuse in retrial  https://t.co/Mj5h3zwDPN"
"4817","Illegal immigrant arrested after abducting, raping New Jersey teen. ⁦@SpeakerPelosi⁩ ⁦@realDonaldTrump⁩  Pelosi.. y… https://t.co/bhYm3jW7Jn"
"4818","Wait... that’s rape. https://t.co/0lFDZQqfBR"
"4819","@Dev0ra Another term for Trump will be the end of America. He will rape and pillage Americas Natural Resources &amp; Wi… https://t.co/VPgFLXgT0O"
"4820","@saeen90_ This has less to do with atheism and more to do with his sick fantasies of rape and being raped. 

Yes, t… https://t.co/baenBqISpH"
"4821","@thekatyjayne @leeroymyers Assuming the SWs making the incest or rape scenarios give their consent 100%, why is it… https://t.co/oBJ5Nrlet7"
"4822","@123Pins Big Ben blocked me because I asked him to not rape anyone else."
"4823","@TrueIndology @tufailelif Descendants of rape-by-cult-invaders will always talk like this. This Tufail is no differ… https://t.co/nczLkB32pR"
"4824","Sunbury man charged with rape of juvenile victim; police seeking more victims. https://t.co/7Rl4NAZuZg https://t.co/FHFvhuroiB"
"4825","@TheRealArturK He will never play for the USA.  If his dad comes back to the US, CR7 will be detained on charges of rape."
"4826","An ex-con was busted for assault, but set free without bail by a kid-glove judge - And 2 days later, tried to rape… https://t.co/RDWPkiZz75"
